trial,subID,sim_choices,sim_attacks,k
25,97,"[3, 5, 4, 5, 5, 8, 5, 5, 5, 7]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1
25,98,"[6, 4, 4, 4, 4, 7, 6, 6, 6, 3]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
25,99,"[3, 2, 2, 4, 5, 5, 4, 3, 4, 5]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1
25,100,"[2, 4, 2, 3, 2, 1, 2, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,101,"[4, 2, 2, 1, 3, 5, 3, 2, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,102,"[1, 3, 6, 5, 3, 5, 2, 6, 6, 2]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",1
25,103,"[4, 2, 4, 6, 4, 5, 6, 4, 6, 4]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
25,104,"[3, 5, 4, 4, 3, 4, 3, 4, 3, 5]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",1
25,105,"[8, 5, 6, 7, 7, 5, 7, 6, 6, 5]","[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",1
25,106,"[3, 2, 2, 3, 2, 4, 7, 1, 3, 2]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
25,107,"[7, 1, 6, 5, 4, 5, 7, 4, 3, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",1
25,108,"[6, 6, 5, 6, 6, 6, 6, 9, 5, 7]","[1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",1
25,109,"[3, 5, 5, 3, 1, 3, 6, 5, 3, 1]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1
25,110,"[1, 4, 4, 7, 8, 6, 4, 4, 4, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1
25,111,"[7, 5, 5, 4, 5, 4, 5, 4, 4, 4]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
25,112,"[8, 4, 7, 8, 5, 8, 8, 3, 8, 7]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",1
25,113,"[4, 8, 2, 2, 7, 6, 2, 7, 1, 5]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",1
25,114,"[6, 6, 4, 6, 3, 6, 3, 3, 2, 7]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",1
25,115,"[3, 6, 6, 5, 5, 6, 5, 5, 3, 7]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1
25,116,"[3, 4, 1, 4, 2, 4, 3, 3, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
25,117,"[5, 4, 5, 4, 4, 5, 4, 3, 3, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
25,118,"[6, 6, 3, 5, 5, 4, 6, 3, 7, 5]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",1
25,119,"[1, 4, 7, 1, 3, 5, 4, 3, 3, 3]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",1
25,120,"[6, 4, 5, 6, 6, 6, 3, 6, 5, 5]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1
25,121,"[5, 6, 3, 5, 4, 4, 3, 2, 7, 5]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1
25,122,"[2, 2, 2, 3, 3, 2, 4, 3, 3, 6]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",1
25,123,"[2, 3, 4, 2, 5, 6, 7, 5, 3, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
25,124,"[5, 8, 6, 6, 4, 6, 6, 8, 7, 7]","[0, 1, 0, 0, 0, 1, 1, 1, 0, 1]",1
25,125,"[4, 4, 3, 3, 3, 4, 4, 5, 5, 5]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1
25,126,"[5, 6, 7, 5, 6, 4, 6, 6, 6, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1
25,127,"[1, 1, 4, 1, 6, 1, 2, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,128,"[5, 7, 4, 4, 6, 7, 5, 5, 2, 7]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 1]",1
25,129,"[6, 7, 5, 4, 5, 5, 6, 5, 6, 6]","[1, 1, 0, 0, 1, 0, 1, 1, 0, 0]",1
25,130,"[8, 8, 6, 7, 6, 8, 6, 8, 5, 9]","[1, 0, 0, 1, 1, 1, 1, 0, 0, 0]",1
25,131,"[5, 2, 2, 6, 3, 3, 3, 3, 4, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1
25,132,"[4, 3, 7, 4, 3, 2, 7, 8, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1
25,133,"[3, 5, 4, 5, 2, 2, 3, 5, 1, 3]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,134,"[7, 7, 6, 4, 4, 6, 4, 6, 5, 5]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 0]",1
25,135,"[5, 6, 5, 5, 8, 7, 4, 6, 5, 5]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",1
25,137,"[2, 3, 5, 6, 4, 4, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,138,"[5, 7, 4, 4, 5, 4, 9, 3, 7, 8]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1]",1
25,139,"[5, 5, 3, 6, 3, 4, 6, 5, 5, 5]","[0, 1, 0, 1, 0, 0, 1, 1, 0, 1]",1
25,140,"[5, 5, 6, 5, 6, 7, 6, 4, 4, 7]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1
25,141,"[3, 3, 4, 4, 6, 5, 3, 5, 5, 4]","[0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",1
25,142,"[9, 4, 8, 6, 3, 4, 4, 8, 3, 4]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
25,143,"[4, 4, 6, 5, 6, 5, 4, 6, 3, 6]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
25,144,"[2, 1, 2, 3, 3, 3, 1, 1, 1, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
25,145,"[5, 6, 3, 6, 6, 5, 6, 6, 6, 6]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 0]",1
25,146,"[6, 2, 3, 3, 1, 3, 5, 2, 5, 3]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",1
25,147,"[7, 8, 5, 8, 3, 7, 7, 9, 6, 6]","[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]",1
25,148,"[4, 1, 2, 1, 6, 1, 5, 5, 2, 1]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1
25,149,"[5, 7, 7, 3, 5, 6, 4, 3, 5, 5]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
25,150,"[5, 6, 6, 8, 7, 7, 7, 4, 5, 8]","[0, 1, 0, 1, 1, 0, 1, 0, 0, 1]",1
25,151,"[7, 5, 7, 3, 8, 4, 5, 7, 7, 6]","[1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",1
25,152,"[5, 1, 5, 5, 7, 5, 5, 6, 4, 5]","[0, 0, 0, 1, 1, 1, 0, 1, 0, 1]",1
25,153,"[6, 3, 3, 7, 8, 2, 4, 4, 4, 2]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
25,154,"[4, 3, 7, 3, 3, 7, 4, 1, 3, 5]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1
25,155,"[4, 5, 4, 7, 5, 4, 6, 6, 5, 7]","[1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",1
25,156,"[3, 1, 3, 3, 3, 3, 2, 2, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,157,"[5, 6, 3, 5, 5, 6, 4, 7, 4, 4]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
25,158,"[5, 2, 3, 1, 4, 4, 3, 5, 3, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,159,"[3, 4, 4, 1, 4, 5, 5, 2, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,160,"[2, 5, 2, 2, 8, 2, 4, 4, 4, 6]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
25,161,"[6, 4, 4, 5, 4, 4, 5, 2, 7, 4]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",1
25,162,"[4, 4, 5, 5, 5, 4, 6, 3, 6, 6]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1
25,163,"[3, 3, 4, 3, 5, 4, 7, 4, 1, 4]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",1
25,164,"[6, 5, 3, 1, 2, 6, 2, 4, 3, 3]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
25,165,"[6, 6, 6, 6, 4, 4, 2, 6, 6, 3]","[0, 1, 1, 1, 1, 0, 0, 0, 1, 0]",1
25,166,"[6, 7, 6, 7, 5, 6, 8, 4, 5, 7]","[1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",1
25,167,"[4, 5, 6, 5, 5, 4, 8, 6, 3, 4]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0]",1
25,168,"[6, 3, 5, 3, 2, 6, 3, 3, 4, 5]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
25,169,"[5, 6, 5, 5, 4, 6, 5, 6, 5, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
25,170,"[3, 3, 2, 1, 1, 5, 5, 2, 4, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
25,171,"[8, 6, 6, 6, 5, 4, 9, 1, 6, 6]","[1, 1, 1, 1, 0, 0, 1, 0, 0, 0]",1
25,172,"[6, 4, 6, 6, 8, 6, 9, 7, 8, 5]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1
25,173,"[1, 2, 5, 6, 2, 2, 5, 5, 3, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
25,174,"[8, 6, 5, 6, 8, 5, 8, 6, 7, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1
25,175,"[5, 8, 4, 4, 6, 5, 6, 5, 7, 8]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
25,176,"[4, 1, 4, 8, 4, 4, 4, 4, 1, 3]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1
25,177,"[6, 5, 6, 2, 3, 5, 4, 4, 5, 5]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
25,178,"[4, 5, 8, 6, 5, 5, 5, 5, 6, 1]","[0, 1, 1, 1, 0, 0, 0, 0, 1, 0]",1
25,179,"[3, 6, 7, 5, 2, 6, 5, 2, 3, 5]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1
25,180,"[1, 4, 2, 4, 2, 1, 3, 4, 5, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
25,181,"[8, 5, 4, 4, 6, 1, 5, 3, 3, 1]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
25,182,"[2, 4, 4, 3, 5, 6, 5, 5, 3, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,183,"[3, 6, 7, 1, 5, 4, 6, 3, 1, 6]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",1
25,184,"[3, 3, 5, 3, 4, 2, 2, 5, 1, 4]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",1
25,185,"[5, 2, 1, 6, 5, 4, 6, 4, 3, 4]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
25,186,"[4, 1, 3, 3, 4, 6, 2, 1, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,187,"[7, 7, 4, 5, 7, 4, 5, 4, 5, 3]","[0, 1, 0, 0, 1, 0, 1, 0, 1, 0]",1
25,188,"[6, 4, 3, 4, 4, 8, 6, 3, 7, 4]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,189,"[5, 6, 5, 3, 4, 3, 5, 3, 6, 7]","[0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",1
25,190,"[3, 5, 1, 5, 1, 4, 4, 5, 5, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
25,191,"[3, 1, 5, 4, 5, 6, 4, 5, 5, 5]","[0, 0, 0, 1, 0, 1, 0, 0, 1, 1]",1
25,192,"[8, 1, 6, 3, 1, 1, 3, 3, 1, 2]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,193,"[5, 4, 5, 5, 8, 3, 6, 2, 6, 6]","[1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",1
25,194,"[3, 6, 5, 2, 4, 4, 6, 4, 6, 4]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",1
25,195,"[6, 1, 3, 5, 4, 3, 5, 5, 4, 2]","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",1
25,196,"[7, 7, 8, 8, 7, 8, 6, 7, 8, 7]","[1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",1
25,197,"[6, 8, 7, 6, 6, 6, 7, 6, 5, 5]","[1, 1, 0, 0, 1, 1, 0, 0, 0, 1]",1
25,198,"[3, 6, 7, 6, 6, 5, 6, 6, 6, 6]","[0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",1
25,199,"[6, 6, 8, 6, 7, 8, 9, 6, 7, 7]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",1
25,200,"[6, 6, 4, 7, 7, 7, 6, 5, 6, 9]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",1
25,201,"[3, 2, 4, 4, 4, 4, 3, 4, 4, 3]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
25,202,"[6, 3, 5, 4, 6, 5, 7, 5, 6, 6]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",1
25,203,"[6, 3, 2, 8, 5, 5, 6, 3, 6, 5]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",1
25,204,"[4, 2, 4, 5, 5, 3, 3, 6, 4, 2]","[0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",1
25,205,"[5, 5, 5, 6, 1, 6, 5, 6, 4, 7]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
25,206,"[5, 4, 6, 4, 6, 5, 5, 9, 5, 5]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
25,207,"[4, 5, 5, 5, 3, 2, 3, 6, 6, 4]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 1]",1
25,208,"[7, 5, 5, 3, 6, 2, 2, 3, 4, 2]","[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1
25,209,"[6, 4, 4, 3, 1, 6, 4, 4, 5, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
25,210,"[5, 8, 5, 5, 4, 3, 5, 2, 6, 6]","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",1
25,211,"[7, 1, 9, 7, 5, 9, 9, 5, 9, 9]","[0, 0, 1, 1, 0, 1, 1, 0, 1, 1]",1
25,212,"[3, 5, 2, 4, 3, 1, 2, 2, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,213,"[4, 3, 2, 2, 1, 5, 2, 5, 4, 2]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,214,"[4, 2, 1, 4, 3, 2, 3, 2, 5, 6]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
25,215,"[4, 3, 4, 6, 5, 4, 2, 5, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,216,"[4, 4, 5, 3, 4, 4, 1, 5, 5, 5]","[0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1
25,217,"[5, 2, 5, 5, 4, 4, 4, 5, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,218,"[7, 5, 2, 3, 3, 4, 4, 3, 5, 2]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
25,219,"[7, 6, 5, 3, 3, 5, 4, 5, 4, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,220,"[2, 5, 4, 3, 5, 6, 5, 6, 6, 4]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",1
25,221,"[6, 6, 6, 5, 5, 6, 6, 4, 3, 7]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
25,222,"[7, 6, 6, 6, 7, 7, 7, 6, 5, 7]","[0, 1, 0, 1, 1, 0, 1, 1, 0, 1]",1
25,223,"[7, 3, 7, 6, 5, 5, 4, 5, 3, 6]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
25,224,"[1, 4, 4, 3, 2, 5, 4, 2, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,225,"[4, 5, 3, 5, 3, 6, 6, 5, 1, 3]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1
25,226,"[5, 3, 6, 3, 7, 4, 1, 3, 5, 5]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1]",1
25,227,"[6, 4, 5, 5, 6, 5, 7, 4, 4, 6]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
25,228,"[6, 6, 5, 5, 7, 8, 3, 8, 8, 6]","[1, 0, 0, 0, 1, 1, 0, 1, 1, 0]",1
25,229,"[2, 2, 5, 4, 3, 3, 2, 6, 6, 5]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",1
25,230,"[1, 3, 3, 4, 2, 1, 1, 1, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1
25,231,"[5, 2, 4, 3, 1, 5, 4, 7, 7, 6]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1
25,232,"[4, 8, 5, 6, 5, 3, 4, 6, 6, 5]","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1
25,233,"[4, 3, 3, 3, 3, 3, 1, 4, 3, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
25,234,"[3, 2, 2, 3, 4, 4, 3, 4, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,235,"[6, 6, 8, 5, 5, 5, 6, 5, 7, 8]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",1
25,236,"[5, 6, 7, 7, 5, 7, 5, 5, 5, 6]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1
25,237,"[8, 5, 6, 3, 7, 6, 7, 8, 5, 7]","[1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",1
25,238,"[3, 5, 8, 7, 4, 1, 6, 5, 6, 6]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",1
25,239,"[6, 5, 6, 5, 6, 4, 6, 5, 6, 3]","[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",1
25,240,"[4, 3, 5, 5, 4, 4, 5, 3, 1, 4]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1
25,241,"[4, 6, 6, 3, 4, 1, 5, 4, 5, 4]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",1
25,242,"[7, 5, 6, 7, 8, 4, 5, 6, 6, 6]","[1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",1
25,243,"[4, 4, 6, 5, 4, 5, 4, 5, 6, 6]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1]",1
25,244,"[7, 4, 2, 6, 7, 5, 5, 4, 6, 5]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",1
25,245,"[4, 4, 3, 4, 4, 3, 2, 4, 2, 3]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1
25,246,"[4, 4, 2, 6, 4, 5, 3, 5, 6, 4]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1
25,247,"[4, 3, 2, 4, 7, 2, 3, 4, 3, 3]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",1
25,248,"[5, 4, 2, 3, 2, 3, 5, 6, 4, 3]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
25,249,"[4, 4, 5, 5, 7, 3, 6, 6, 7, 6]","[0, 0, 1, 0, 1, 0, 1, 1, 1, 1]",1
25,250,"[4, 6, 6, 4, 8, 6, 5, 7, 5, 7]","[0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",1
26,0,"[7, 8, 7, 6, 5, 6, 2, 5, 6, 6]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 0]",1
26,1,"[3, 4, 6, 4, 5, 6, 3, 4, 5, 3]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1
26,2,"[5, 5, 6, 4, 6, 5, 6, 7, 5, 3]","[1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1
26,3,"[5, 5, 4, 6, 7, 7, 7, 5, 7, 7]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",1
26,4,"[4, 7, 3, 9, 6, 4, 2, 7, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
26,5,"[8, 8, 9, 9, 8, 9, 7, 8, 8, 8]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",1
26,6,"[7, 6, 8, 7, 7, 6, 4, 5, 4, 5]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0]",1
26,7,"[6, 5, 5, 5, 5, 8, 7, 3, 4, 5]","[1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1
26,8,"[7, 8, 6, 7, 9, 5, 6, 7, 7, 5]","[1, 1, 1, 1, 0, 0, 0, 0, 1, 0]",1
26,9,"[5, 3, 4, 4, 6, 7, 6, 5, 5, 4]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
26,10,"[5, 7, 6, 7, 7, 7, 8, 6, 7, 6]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",1
26,11,"[7, 8, 8, 7, 6, 7, 7, 8, 8, 8]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1
26,12,"[7, 6, 8, 5, 7, 5, 7, 8, 7, 6]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",1
26,13,"[7, 2, 5, 4, 5, 5, 6, 7, 5, 4]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1
26,14,"[6, 4, 3, 3, 7, 7, 5, 4, 5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",1
26,15,"[1, 4, 5, 1, 5, 3, 3, 3, 4, 2]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1
26,16,"[7, 8, 7, 8, 8, 7, 7, 8, 7, 7]","[0, 0, 1, 1, 1, 0, 1, 0, 0, 0]",1
26,17,"[2, 6, 7, 2, 3, 1, 2, 5, 6, 4]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
26,18,"[8, 8, 6, 7, 7, 5, 5, 6, 6, 3]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",1
26,19,"[8, 8, 6, 8, 9, 7, 8, 9, 8, 6]","[1, 1, 0, 0, 1, 0, 0, 0, 1, 0]",1
26,20,"[8, 7, 3, 7, 6, 7, 7, 6, 6, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
26,21,"[7, 7, 7, 6, 8, 6, 6, 6, 7, 6]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1
26,22,"[1, 4, 5, 4, 4, 3, 4, 4, 2, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
26,23,"[4, 8, 4, 2, 2, 6, 4, 1, 5, 2]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
26,24,"[8, 4, 8, 6, 8, 7, 8, 8, 9, 5]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 0]",1
26,25,"[3, 3, 5, 4, 3, 6, 2, 3, 2, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
26,26,"[3, 3, 1, 3, 3, 1, 1, 3, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
26,27,"[2, 3, 1, 3, 3, 2, 6, 3, 2, 1]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",1
26,28,"[5, 7, 8, 7, 6, 7, 6, 7, 8, 6]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
26,29,"[6, 9, 4, 3, 4, 3, 3, 3, 4, 5]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1
26,30,"[7, 4, 6, 7, 8, 7, 5, 6, 7, 8]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",1
26,31,"[8, 4, 4, 7, 7, 7, 5, 3, 7, 5]","[1, 0, 1, 1, 1, 1, 0, 0, 0, 1]",1
26,32,"[3, 2, 1, 3, 6, 3, 5, 5, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
26,33,"[2, 5, 6, 4, 6, 4, 3, 4, 3, 6]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
26,34,"[2, 1, 4, 2, 1, 4, 1, 1, 4, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1
26,35,"[6, 7, 6, 5, 6, 4, 1, 3, 6, 4]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1
26,36,"[7, 8, 5, 6, 8, 6, 8, 7, 7, 8]","[1, 1, 0, 1, 1, 0, 1, 0, 1, 0]",1
26,37,"[4, 4, 2, 1, 4, 1, 3, 5, 5, 3]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1
26,38,"[2, 4, 4, 5, 5, 1, 6, 3, 5, 5]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1
26,39,"[7, 8, 7, 7, 8, 7, 8, 8, 8, 9]","[1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",1
26,40,"[8, 9, 6, 8, 7, 8, 7, 6, 5, 7]","[1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",1
26,41,"[6, 4, 6, 5, 6, 7, 6, 5, 5, 8]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
26,42,"[5, 5, 6, 6, 5, 5, 7, 5, 7, 3]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
26,43,"[7, 8, 5, 8, 6, 6, 6, 6, 3, 6]","[0, 1, 0, 1, 0, 0, 1, 0, 0, 0]",1
26,44,"[8, 5, 4, 5, 5, 8, 5, 7, 8, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
26,45,"[7, 5, 6, 6, 6, 6, 5, 6, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
26,46,"[4, 3, 2, 3, 1, 2, 1, 2, 5, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
26,47,"[7, 2, 3, 2, 4, 3, 8, 4, 4, 5]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",1
26,48,"[7, 8, 9, 6, 8, 8, 6, 8, 8, 8]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",1
